Depart Date, TOF (Days), Perihelion (AU), Apohelion (AU)
Nov 01 2035 00:00:00.000000000,201,0.79644513257479632,1.6085355829359465
Nov 01 2035 00:00:00.000000000,202,0.80480982519020272,1.586058160391441
Nov 01 2035 00:00:00.000000000,203,0.80189102055337813,1.583999015395688
Nov 01 2035 00:00:00.000000000,204,0.80458401393831269,1.5726499884832761
Nov 01 2035 00:00:00.000000000,205,0.80156084222082791,1.5708281334342737
Nov 01 2035 00:00:00.000000000,206,0.79848235176305005,1.5690519842710076
Nov 01 2035 00:00:00.000000000,207,0.8010525748177213,1.55861331907301
Nov 01 2035 00:00:00.000000000,208,0.7978668146974387,1.5570432128336853
Nov 01 2035 00:00:00.000000000,209,0.80036260478195753,1.5472764214827635
Nov 01 2035 00:00:00.000000000,210,0.79706823045487685,1.5458910387809972
Nov 01 2035 00:00:00.000000000,211,0.7937171620471678,1.54453793726483
Nov 01 2035 00:00:00.000000000,212,0.7960841807000999,1.5355281411834869
Nov 01 2035 00:00:00.000000000,213,0.79262293551621221,1.5343364678145996
Nov 01 2035 00:00:00.000000000,214,0.79491222772371506,1.5258945188094517
Nov 01 2035 00:00:00.000000000,215,0.79133943299306697,1.5248484071887671
Nov 01 2035 00:00:00.000000000,216,0.79354921756938135,1.5169364318325083
Nov 01 2035 00:00:00.000000000,217,0.78986298037572455,1.5160217317956455
Nov 01 2035 00:00:00.000000000,218,0.78611766097714209,1.5151268485024605
Nov 01 2035 00:00:00.000000000,219,0.78818878700072925,1.5078092891560999
Nov 01 2035 00:00:00.000000000,220,0.78432623907500654,1.5070301448431975
Nov 01 2035 00:00:00.000000000,221,0.7863110040928013,1.5001680180879025
Nov 01 2035 00:00:00.000000000,222,0.78232805743134326,1.4994932073869678
Nov 01 2035 00:00:00.000000000,223,0.78422291302548885,1.4930583620938458
Nov 01 2035 00:00:00.000000000,224,0.78011606643239373,1.4924773650114331
Nov 01 2035 00:00:00.000000000,225,0.78191716632543506,1.4864438445916264
Nov 01 2035 00:00:00.000000000,226,0.77768270859441557,1.4859469304064998
Nov 01 2035 00:00:00.000000000,227,0.77938600323302165,1.4802907637364384
Nov 01 2035 00:00:00.000000000,228,0.78105384286287971,1.4749287855653004
Nov 01 2035 00:00:00.000000000,229,0.77662139326833624,1.4745679509121103
Nov 01 2035 00:00:00.000000000,230,0.77818513592160987,1.4695466590233508
Nov 01 2035 00:00:00.000000000,231,0.77361513782563485,1.4692465462853692
Nov 01 2035 00:00:00.000000000,232,0.77507046679967395,1.4645465065504855
Nov 01 2035 00:00:00.000000000,233,0.77035903937466743,1.4642997814453924
Nov 01 2035 00:00:00.000000000,234,0.77170172305194373,1.4599029636678114
Nov 01 2035 00:00:00.000000000,235,0.76684527016960535,1.4597028140886625
Nov 01 2035 00:00:00.000000000,236,0.76807142406183504,1.4555925228880444
Nov 01 2035 00:00:00.000000000,237,0.76925304955193985,1.4517176608717146
Nov 01 2035 00:00:00.000000000,238,0.76417321410604133,1.4515935961841413
Nov 01 2035 00:00:00.000000000,239,0.76523355824331385,1.4479799935033646
Nov 01 2035 00:00:00.000000000,240,0.76000180321465483,1.4478866609250001
Nov 01 2035 00:00:00.000000000,241,0.76093802398337684,1.4445212390802769
Nov 01 2035 00:00:00.000000000,242,0.76182600377015941,1.4413669457390326
Nov 01 2035 00:00:00.000000000,243,0.75636107257836149,1.4413251087531695
Nov 01 2035 00:00:00.000000000,244,0.75712002029928327,1.4383992700344446
Nov 01 2035 00:00:00.000000000,245,0.75782783674322673,1.4356721532093271
Nov 01 2035 00:00:00.000000000,246,0.7521219932605494,1.4356691191182283
Nov 01 2035 00:00:00.000000000,247,0.75269433619292947,1.4331532014724424
Nov 01 2035 00:00:00.000000000,248,0.75321188168508835,1.4308251459962376
Nov 01 2035 00:00:00.000000000,249,0.7472550979498841,1.430849779390917
Nov 01 2035 00:00:00.000000000,250,0.74762921500614143,1.4287176163151296
Nov 01 2035 00:00:00.000000000,251,0.74794417114641776,1.4267637614561957
Nov 01 2035 00:00:00.000000000,252,0.74172444589538533,1.4268061228983526
Nov 01 2035 00:00:00.000000000,253,0.74188672708566039,1.425034537472974
Nov 01 2035 00:00:00.000000000,254,0.74198489208671603,1.4234328777240239
Nov 01 2035 00:00:00.000000000,255,0.74201710351109884,1.4219984278764326
Nov 01 2035 00:00:00.000000000,256,0.73542387651770225,1.4220526326357195
Nov 01 2035 00:00:00.000000000,257,0.73528949868817206,1.4207838200689777
Nov 01 2035 00:00:00.000000000,258,0.73508356726125434,1.4196753899646797
Nov 01 2035 00:00:00.000000000,259,0.73480405054031017,1.4187252769690086
Nov 01 2035 00:00:00.000000000,260,0.72780970578770454,1.4187741420120445
Nov 01 2035 00:00:00.000000000,261,0.72734824102336071,1.4179760227402618
Nov 01 2035 00:00:00.000000000,262,0.72680715321536649,1.4173309026260603
Nov 01 2035 00:00:00.000000000,263,0.72618435534392767,1.4168373635612943
Nov 01 2035 00:00:00.000000000,264,0.71876002507361714,1.4168667306369864
Nov 01 2035 00:00:00.000000000,265,0.71793975018049072,1.4165146174494854
Nov 01 2035 00:00:00.000000000,266,0.71703206347449344,1.4163103504112962
Nov 01 2035 00:00:00.000000000,267,0.71603509846183777,1.4162531881022578
Nov 01 2035 00:00:00.000000000,268,0.7149470042371846,1.4163425861077441
Nov 01 2035 00:00:00.000000000,269,0.70694634407776968,1.4163293400444799
Nov 01 2035 00:00:00.000000000,270,0.70564330411383069,1.4165512586686768
Nov 01 2035 00:00:00.000000000,271,0.70424348583133733,1.416917988955511
Nov 01 2035 00:00:00.000000000,272,0.70274467327389945,1.4174295771641023
Nov 01 2035 00:00:00.000000000,273,0.70114450034796882,1.4180862436090051
Nov 01 2035 00:00:00.000000000,274,0.69944044779275349,1.4188883851034313
Nov 01 2035 00:00:00.000000000,275,0.69069020748784093,1.4188017136885362
Nov 01 2035 00:00:00.000000000,276,0.68874486630996623,1.4197317089145221
Nov 01 2035 00:00:00.000000000,277,0.68668750996703221,1.4208075727664313
Nov 01 2035 00:00:00.000000000,278,0.68451502445905443,1.4220303159080305
Nov 01 2035 00:00:00.000000000,279,0.68222414271235721,1.4234011566164877
Nov 01 2035 00:00:00.000000000,280,0.67981144197135235,1.424921531881046
Nov 01 2035 00:00:00.000000000,281,0.67727334117259208,1.4265931102002842
Nov 01 2035 00:00:00.000000000,282,0.66753733693829376,1.4263988773002043
Nov 01 2035 00:00:00.000000000,283,0.66471454984953793,1.4282022040107867
Nov 01 2035 00:00:00.000000000,284,0.66175517599926448,1.4301603695254017
Nov 01 2035 00:00:00.000000000,285,0.65865501941263183,1.4322759322910403
Nov 01 2035 00:00:00.000000000,286,0.65540972211825754,1.4345517641268442
Nov 01 2035 00:00:00.000000000,287,0.65201476494184363,1.4369910751830479
Nov 01 2035 00:00:00.000000000,288,0.64846547075646088,1.4395974420437212
Nov 01 2035 00:00:00.000000000,289,0.64475701195040858,1.4423748391536435
Nov 01 2035 00:00:00.000000000,290,0.64088442399936929,1.4453276733090386
Nov 01 2035 00:00:00.000000000,291,0.63684262620461218,1.4484608201848175
Nov 01 2035 00:00:00.000000000,292,0.6326264482704298,1.451779660910631
Nov 01 2035 00:00:00.000000000,293,0.62823065734006533,1.4552901160531373
Nov 01 2035 00:00:00.000000000,294,0.62364997573578562,1.458998674863389
Nov 01 2035 00:00:00.000000000,295,0.61887907811602572,1.4629124199672099
Nov 01 2035 00:00:00.000000000,296,0.60664543886910383,1.4624896090385164
Nov 01 2035 00:00:00.000000000,297,0.60146866557894951,1.4666041690848073
Nov 01 2035 00:00:00.000000000,298,0.59608658454687224,1.4709419305062603
Nov 01 2035 00:00:00.000000000,299,0.59049332133375565,1.4755121679323544
Nov 01 2035 00:00:00.000000000,300,0.58468270523144006,1.4803249370283367
Nov 01 2035 00:00:00.000000000,301,0.57864824234670331,1.4853911572756848
Nov 01 2035 00:00:00.000000000,302,0.57238310330313813,1.4907227056356853
Nov 01 2035 00:00:00.000000000,303,0.56588011990468767,1.4963325202525328
Nov 01 2035 00:00:00.000000000,304,0.55913178578874501,1.5022347148541197
Nov 01 2035 00:00:00.000000000,305,0.55213025794382997,1.5084447057119028
Nov 01 2035 00:00:00.000000000,306,0.54486735780272144,1.5149793538491247
Nov 01 2035 00:00:00.000000000,307,0.53733457200682411,1.5218571257567128
Nov 01 2035 00:00:00.000000000,308,0.52952305385329013,1.5290982763221483
Nov 01 2035 00:00:00.000000000,309,0.52142362698439015,1.5367250580861691
Nov 01 2035 00:00:00.000000000,310,0.51302679314851019,1.5447619613741519
Nov 01 2035 00:00:00.000000000,311,0.50432274591710879,1.5532359903691766
Nov 01 2035 00:00:00.000000000,312,0.49530139214814228,1.5621769808869386
Nov 01 2035 00:00:00.000000000,313,0.48595238285762821,1.5716179665873564
Nov 01 2035 00:00:00.000000000,314,0.47626515514820156,1.5815956017024582
Nov 01 2035 00:00:00.000000000,315,0.46622898709853805,1.5921506501100489
Nov 01 2035 00:00:00.000000000,316,0.4558330681088541,1.6033285526776981
Nov 01 2035 00:00:00.000000000,317,0.44506658804348598,1.6151800870990116
Nov 01 2035 00:00:00.000000000,318,0.43391884931953489,1.6277621367576969
Nov 01 2035 00:00:00.000000000,319,0.41573015170981853,1.6285624529457474
Nov 01 2035 00:00:00.000000000,320,0.40387782118618665,1.6421592325010523
Nov 01 2035 00:00:00.000000000,321,0.39162366814602728,1.6566563148875935
Nov 01 2035 00:00:00.000000000,322,0.37895983639920938,1.6721399577154723
Nov 01 2035 00:00:00.000000000,323,0.36587961457903184,1.6887079197616186
Nov 01 2035 00:00:00.000000000,324,0.35237771496880527,1.7064712951458523
Nov 01 2035 00:00:00.000000000,325,0.33845058434885317,1.7255567223420274
Nov 01 2035 00:00:00.000000000,326,0.31837537185402853,1.7287371378594221
Nov 01 2035 00:00:00.000000000,327,0.30376480646063714,1.7498579693470495
Nov 01 2035 00:00:00.000000000,328,0.28874705508071824,1.7727002342020879
Nov 01 2035 00:00:00.000000000,329,0.26824409383906939,1.7776816739136103
Nov 01 2035 00:00:00.000000000,330,0.25265471947111545,1.8032854657212107
Nov 01 2035 00:00:00.000000000,331,0.23671513047139384,1.8311934491053679
Nov 01 2035 00:00:00.000000000,332,0.2161272027973096,1.8387649487689839
Nov 01 2035 00:00:00.000000000,333,0.19983177649813502,1.8705243865347885
Nov 01 2035 00:00:00.000000000,334,0.17958492380705318,1.8803130955132359
Nov 01 2035 00:00:00.000000000,335,0.15980122871743263,1.8911637384513069
Nov 01 2035 00:00:00.000000000,336,0.14359531649475119,1.9294877323881345
Nov 01 2035 00:00:00.000000000,337,0.12468282816678133,1.9434604561748241
